date,Temp,EC,PH,turbidity,Chl-a,DO
20/01/2014 2:00,27.83,45220,8.28,4,3,5.91
20/01/2014 2:30,27.85,45160,8.27,4.8,2.9,5.88
20/01/2014 3:00,27.79,44530,8.27,5.2,3.1,5.81
20/01/2014 3:30,27.91,44290,8.27,6.2,4.1,5.76
20/01/2014 4:00,27.94,43980,8.27,6.3,4,5.71
20/01/2014 4:30,27.95,43700,8.26,6.9,4,5.64
20/01/2014 5:00,27.93,43250,8.25,6.3,4.8,5.6
20/01/2014 5:30,27.94,42810,8.25,7.3,3.7,5.53
20/01/2014 6:00,27.91,42410,8.25,7,3.6,5.47
20/01/2014 6:30,27.81,42000,8.24,6.3,3.4,5.47
20/01/2014 7:00,27.84,41710,8.24,6.9,4.6,5.46
20/01/2014 7:30,27.95,41540,8.24,7.6,3.8,5.47
20/01/2014 8:00,28.03,41370,8.26,8.7,4.4,5.46
20/01/2014 8:30,28.2,41120,8.26,8,3.4,5.54
20/01/2014 9:00,28.35,40990,8.27,7.4,3.4,5.63
20/01/2014 9:30,28.43,41360,8.28,7.3,3.4,5.57
20/01/2014 10:00,28.61,41610,8.29,5.9,3,5.71
20/01/2014 10:30,28.78,42470,8.29,8,2.9,5.82
20/01/2014 11:00,28.96,43350,8.33,7.5,2.8,6.05
20/01/2014 11:30,28.66,44640,8.3,9.6,3.3,6.05
20/01/2014 12:00,28.59,45700,8.3,10.6,3.6,6.07
20/01/2014 12:30,28.69,46380,8.31,10.3,3.1,6.11
20/01/2014 13:00,28.8,47190,8.31,8.3,3.1,6.15
20/01/2014 13:30,28.83,47910,8.33,7.6,3.6,6.18
20/01/2014 14:00,28.97,48150,8.34,5,3.2,6.22
20/01/2014 14:30,29.23,47390,8.33,4.9,3,6.32
20/01/2014 15:00,29.4,47060,8.34,4.9,3.3,6.43
20/01/2014 15:30,29.55,46560,8.33,5.6,2.7,6.5
20/01/2014 16:00,29.52,46560,8.33,5.9,3.8,6.47
20/01/2014 16:30,29.75,46150,8.34,5.5,3,6.6
20/01/2014 17:00,29.83,45750,8.34,6.2,4.2,6.57
20/01/2014 17:30,29.87,36880,8.32,6.8,4.6,6.77
20/01/2014 18:00,29.9,35690,8.32,7,4.2,6.77
20/01/2014 18:30,29.89,34920,8.3,7.5,4,6.68
20/01/2014 19:00,29.84,38400,8.3,7.4,4.5,6.55
20/01/2014 19:30,29.77,35930,8.31,7.5,4.5,6.5
20/01/2014 20:00,29.72,39560,8.3,8.1,3.1,6.34
20/01/2014 20:30,29.66,32770,8.32,7.6,4.8,6.42
20/01/2014 21:00,29.6,35510,8.3,7.9,4.7,6.23
20/01/2014 21:30,29.54,33480,8.33,7,4.9,6.23
20/01/2014 22:00,29.47,36560,8.27,6.9,4,5.86
20/01/2014 22:30,29.39,32460,8.29,6,3.9,6.11
20/01/2014 23:00,29.48,32990,8.29,5.6,4.4,6.13
20/01/2014 23:30,29.4,35980,8.29,6.7,3.4,6.02
21/01/2014 0:00,29.18,36670,8.29,7.5,3.3,5.97
21/01/2014 0:30,28.97,36990,8.29,6.8,2.7,5.92
21/01/2014 1:00,28.82,40700,8.3,7.1,3,5.89
21/01/2014 1:30,28.82,40010,8.3,6.4,2.9,5.96
21/01/2014 2:00,28.73,37450,8.29,4.6,2.3,5.98
21/01/2014 2:30,28.8,35320,8.29,4.3,2.3,5.92
21/01/2014 3:00,28.68,36840,8.29,3.9,2.4,5.89
21/01/2014 3:30,28.75,39000,8.29,5.2,3,5.71
21/01/2014 4:00,28.79,38240,8.29,5.5,2.6,5.68
21/01/2014 4:30,28.83,35630,8.29,6.3,3.8,5.69
21/01/2014 5:00,28.82,39330,8.28,6.2,3.8,5.53
21/01/2014 5:30,28.78,33530,8.29,6,2.8,5.58
21/01/2014 6:00,28.75,37780,8.27,6.8,3.1,5.39
21/01/2014 6:30,28.69,37050,8.27,7.2,3.6,5.34
21/01/2014 7:00,28.69,36820,8.26,7.3,3.8,5.29
21/01/2014 7:30,28.67,36630,8.27,7.1,4.1,5.33
21/01/2014 8:00,28.78,41660,8.27,7,3.6,5.24
21/01/2014 8:30,28.87,41510,8.28,7.8,3.1,5.32
21/01/2014 9:00,28.99,41320,8.28,8.3,2.9,5.42
21/01/2014 9:30,29.21,41250,8.31,8.4,4.5,5.48
21/01/2014 10:00,29.22,41700,8.29,7.5,3.6,5.48
21/01/2014 10:30,29.28,41840,8.3,7.3,4.5,5.47
21/01/2014 11:00,29.62,36360,8.31,8.4,3.6,5.79
21/01/2014 11:30,29.8,43410,8.32,7.5,2.9,5.85
21/01/2014 12:00,29.78,44470,8.33,7.1,3.2,5.97
21/01/2014 12:30,29.78,33880,8.32,8.2,2.3,6.26
21/01/2014 13:00,29.78,33880,8.32,8.2,2.3,6.26
21/01/2014 13:30,29.68,49340,7.73,6.5,2.2,6
21/01/2014 14:00,29.85,40590,7.76,6.5,2,6.27
21/01/2014 14:30,30,50990,7.77,5,2.1,6.08
21/01/2014 15:00,30.13,50190,7.77,3.2,1.7,6.14
21/01/2014 15:30,30.26,45940,7.77,4,2,6.34
21/01/2014 16:00,30.39,48310,7.77,4.5,2.5,6.34
21/01/2014 16:30,30.42,38170,7.76,5.3,3.2,6.49
21/01/2014 17:00,30.55,38700,7.76,5,2.8,6.54
21/01/2014 17:30,30.59,36600,7.75,5.2,3,6.54
21/01/2014 18:00,30.7,39080,7.75,5.9,3.2,6.49
21/01/2014 18:30,30.67,36950,7.74,6.4,3.1,6.48
21/01/2014 19:00,30.65,40130,7.74,5.9,3.6,6.35
21/01/2014 19:30,30.65,34190,7.73,6.8,4.5,6.39
21/01/2014 20:00,30.55,37580,7.72,6.5,3.2,6.22
21/01/2014 20:30,30.44,36140,7.71,6.6,3.2,6.13
21/01/2014 21:00,30.36,35070,7.71,6.7,3.6,6.08
21/01/2014 21:30,30.32,34450,7.71,6,4.4,6.06
21/01/2014 22:00,30.25,33050,7.7,5.5,3.4,5.97
21/01/2014 22:30,30.16,34840,7.71,5.1,3.5,5.78
21/01/2014 23:00,30.09,36530,7.69,4.4,3.2,5.78
21/01/2014 23:30,30.09,35810,7.69,4.3,3.1,5.79
22/01/2014 0:00,30.14,31550,7.7,5.4,2.6,5.96
22/01/2014 0:30,29.96,36570,7.69,6.2,2.1,5.73
22/01/2014 1:00,29.8,36290,7.7,6.9,2.5,5.74
22/01/2014 1:30,29.61,34480,7.71,7.5,2,5.79
22/01/2014 2:00,29.49,39000,7.72,6.5,2.3,5.73
22/01/2014 2:30,29.45,38840,7.72,3.8,2.3,5.57
22/01/2014 3:00,29.44,38510,7.71,3.7,2.4,5.69
22/01/2014 3:30,29.56,36380,7.7,3.6,1.6,5.67
22/01/2014 4:00,29.44,34850,7.69,4.5,2.3,5.62
22/01/2014 4:30,29.5,37150,7.69,6.2,2.5,5.5
22/01/2014 5:00,29.52,36600,7.68,5.5,3.2,5.47
22/01/2014 5:30,29.54,36690,7.67,5.3,3,5.41
22/01/2014 6:00,29.49,45830,7.67,5.3,2.7,5.16
22/01/2014 6:30,29.42,45420,7.66,5.3,2.9,5.1
22/01/2014 7:00,29.38,45030,7.66,5.9,3,5.05
22/01/2014 7:30,29.39,44750,7.65,7,3.4,5.01
22/01/2014 8:00,29.37,44420,7.66,6.4,3.7,5.06
22/01/2014 8:30,29.43,44190,7.66,7.2,3.7,5.12
22/01/2014 9:00,29.48,43950,7.67,7.2,3.2,5.2
22/01/2014 9:30,29.71,43850,7.67,7,2.7,5.25
22/01/2014 10:00,29.96,43900,7.67,6.1,3.9,5.33
22/01/2014 10:30,30.11,44050,7.68,6.5,3.2,5.36
22/01/2014 11:00,30.28,44270,7.68,5.2,3.2,5.43
22/01/2014 11:30,30.38,44780,7.68,5,3,5.5
22/01/2014 12:00,30.65,45660,7.69,5.7,2.5,5.69
22/01/2014 12:30,30.94,46400,7.71,7.7,1.5,5.89
22/01/2014 13:00,30.82,47300,7.72,6.7,1.9,5.93
22/01/2014 13:30,30.71,48040,7.73,6.4,1.9,5.9
22/01/2014 14:00,30.6,48920,7.74,6,2.3,5.92
22/01/2014 14:30,30.61,49560,7.76,5.4,1.5,6
22/01/2014 15:00,30.93,49670,7.77,4.5,2.9,6.1
22/01/2014 15:30,30.89,49650,7.77,3.7,2.6,6.11
22/01/2014 16:00,31.05,48660,7.76,3.6,3.5,6.12
22/01/2014 16:30,31.29,48260,7.76,4.4,2.9,6.22
22/01/2014 17:00,31.43,47720,7.76,4.8,2.5,6.27
22/01/2014 17:30,31.36,47550,7.75,5.2,4,6.22
22/01/2014 18:00,31.43,47230,7.75,5.5,3.7,6.22
22/01/2014 18:30,31.45,39300,7.74,5.9,3.8,6.38
22/01/2014 19:00,31.34,39040,7.74,6.3,3.7,6.29
22/01/2014 19:30,31.29,35270,7.73,6.1,4.4,6.31
22/01/2014 20:00,31.19,35710,7.72,6.6,4.3,6.2
22/01/2014 20:30,31.09,36190,7.72,6.4,5.9,6.09
22/01/2014 21:00,31.01,33840,7.71,7.1,3.7,6.03
22/01/2014 21:30,30.89,36120,7.7,6.1,4.6,5.9
22/01/2014 22:00,30.82,35400,7.71,5.7,4.2,5.9
22/01/2014 22:30,30.78,34910,7.7,5.4,4.4,5.86
22/01/2014 23:00,30.74,34190,7.7,4.8,4.8,5.85
22/01/2014 23:30,30.68,34660,7.7,6.2,4.1,5.63
23/01/2014 0:00,30.62,33170,7.68,4.5,4.3,5.67
23/01/2014 0:30,30.58,31480,7.69,4,3.8,5.75
23/01/2014 1:00,30.66,35520,7.69,5.1,4.1,5.66
23/01/2014 1:30,30.45,38100,7.68,6.3,2.7,5.54
23/01/2014 2:00,30.26,35920,7.68,6.2,2.7,5.53
23/01/2014 2:30,30.17,36910,7.69,5.5,2.2,5.57
23/01/2014 3:00,30.09,37950,7.7,4.7,2.1,5.58
23/01/2014 3:30,29.98,34980,7.7,4.2,2.7,5.62
23/01/2014 4:00,30.09,36390,7.69,3.6,2.5,5.51
23/01/2014 4:30,30.04,34940,7.69,3.4,2.7,5.55
23/01/2014 5:00,29.99,36650,7.68,4.5,2.8,5.41
23/01/2014 5:30,30,36210,7.67,5.4,3.1,5.36
23/01/2014 6:00,30.01,41940,7.67,5.4,2.4,5.19
23/01/2014 6:30,30.01,45530,7.66,5.7,2.6,5.08
23/01/2014 7:00,30,45360,7.66,5.9,3.4,5.03
23/01/2014 7:30,29.96,44900,7.65,6.1,3.5,4.98
23/01/2014 8:00,29.94,44700,7.65,6,3,4.98
23/01/2014 8:30,29.93,44340,7.65,6.4,3.1,4.95
23/01/2014 9:00,29.92,44040,7.65,7.3,3.4,4.98
23/01/2014 9:30,30.01,43840,7.66,6.9,3.6,5.03
23/01/2014 10:00,30.18,43650,7.67,7,2.9,5.18
23/01/2014 10:30,30.42,43570,7.68,6.8,3.6,5.35
23/01/2014 11:00,30.56,43820,7.69,6.5,2.6,5.49
23/01/2014 11:30,30.57,44200,7.67,6.6,3.4,5.41
23/01/2014 12:00,30.93,44780,7.7,7.1,3.5,5.73
23/01/2014 12:30,31.08,45270,7.71,6.6,3.6,5.9
23/01/2014 13:00,31.34,45820,7.73,6,2.2,6.1
23/01/2014 13:30,31.52,46130,7.74,6.1,1.9,6.21
23/01/2014 14:00,31.38,46950,7.75,6.8,2.8,6.28
23/01/2014 14:30,31.29,47560,7.75,5.8,2.1,6.19
23/01/2014 15:00,31.07,48220,7.76,5,2.6,6.18
23/01/2014 15:30,30.97,48690,7.77,4.6,3,6.18
23/01/2014 16:00,31.22,48520,7.77,4,3.2,6.23
23/01/2014 16:30,31.43,47690,7.76,4.3,3.6,6.33
23/01/2014 17:00,31.39,47520,7.77,3.6,4.3,6.4
23/01/2014 17:30,31.51,47220,7.77,5.3,4.8,6.46
23/01/2014 18:00,31.54,36170,7.77,6.6,4.8,6.68
23/01/2014 18:30,31.45,46670,7.76,6.4,5.4,6.32
23/01/2014 19:00,31.33,36360,7.75,6.1,4.9,6.5
23/01/2014 19:30,31.25,39160,7.75,6.1,4.6,6.36
23/01/2014 20:00,31.11,35030,7.74,6.1,4.7,6.35
23/01/2014 20:30,31.07,34200,7.73,6.8,5,6.25
23/01/2014 21:00,30.9,33970,7.72,6.5,4.8,6.14
23/01/2014 21:30,30.85,35660,7.72,6.6,4.6,6.01
23/01/2014 22:00,30.77,33950,7.71,5.9,5.2,5.93
23/01/2014 22:30,30.69,33050,7.71,5.6,4.7,5.9
23/01/2014 23:00,30.64,33720,7.71,5.3,4,5.78
23/01/2014 23:30,30.56,33160,7.71,5.4,4.5,5.74
24/01/2014 0:00,30.51,32650,7.71,4.8,4.9,5.6
24/01/2014 0:30,30.46,32820,7.69,4,4.4,5.47
24/01/2014 1:00,30.41,35160,7.7,4.2,3.5,5.68
24/01/2014 1:30,30.42,33050,7.7,4.1,4.6,5.78
24/01/2014 2:00,30.39,35350,7.7,6,3.6,5.68
24/01/2014 2:30,30.13,34120,7.7,6,3.6,5.72
24/01/2014 3:00,29.9,36640,7.71,5.8,3.1,5.65
24/01/2014 3:30,29.87,37190,7.72,5.4,2.3,5.7
24/01/2014 4:00,29.89,36640,7.72,5.1,2,5.74
24/01/2014 4:30,29.85,31390,7.73,3.8,2.8,5.78
24/01/2014 5:00,29.73,32740,7.73,3.4,2.8,5.81
24/01/2014 5:30,29.68,33730,7.71,3.5,3.2,5.68
24/01/2014 6:00,29.68,46690,7.71,3.4,2.7,5.41
24/01/2014 6:30,29.61,46640,7.71,4,2.3,5.36
24/01/2014 7:00,29.62,46180,7.7,5.7,2.8,5.26
24/01/2014 7:30,29.71,45900,7.69,5.7,3.5,5.24
24/01/2014 8:00,29.79,45810,7.69,5.9,3.3,5.24
24/01/2014 8:30,29.92,45520,7.69,6.3,3.4,5.2
24/01/2014 9:00,30.01,45210,7.69,6.2,2.3,5.21
24/01/2014 9:30,30.22,44920,7.69,6.3,2.8,5.26
24/01/2014 10:00,30.24,44550,7.69,6.4,3.1,5.35
24/01/2014 10:30,30.31,44240,7.69,7.3,3,5.35
24/01/2014 11:00,30.46,44080,7.7,7,3.6,5.45
24/01/2014 11:30,30.73,43870,7.71,6.7,3.9,5.67
24/01/2014 12:00,31.02,44070,7.72,6.9,3.2,5.82
24/01/2014 12:30,30.87,44250,7.72,6.2,4.4,5.86
24/01/2014 13:00,30.83,44870,7.73,5.9,4.8,5.95
24/01/2014 13:30,31.03,45500,7.75,5.4,3.6,6.13
24/01/2014 14:00,31.08,46120,7.76,6.3,4,6.29
24/01/2014 14:30,31.23,46540,7.78,7.3,3.1,6.42
24/01/2014 15:00,31.1,47220,7.79,6,3.3,6.45
24/01/2014 15:30,31.06,47680,7.79,5.4,3.9,6.44
24/01/2014 16:00,30.98,48150,7.79,4.8,3.3,6.38
24/01/2014 16:30,30.94,48360,7.8,3.8,3.1,6.38
24/01/2014 17:00,30.95,48410,7.8,4.2,3.4,6.36
24/01/2014 17:30,31.15,47350,7.79,4.5,4.5,6.45
24/01/2014 18:00,31.08,47380,7.8,4,3.8,6.52
24/01/2014 18:30,31.04,32770,7.8,5.9,4.1,6.89
24/01/2014 19:00,30.97,43760,7.79,5.7,4.1,6.5
24/01/2014 19:30,30.94,36140,7.78,6.1,4.2,6.59
24/01/2014 20:00,30.83,33950,7.77,6.2,4.5,6.5
24/01/2014 20:30,30.75,34610,7.76,5.8,4.1,6.35
24/01/2014 21:00,30.66,34900,7.75,5.8,4.1,6.22
24/01/2014 21:30,30.5,30600,7.74,5.4,4.1,6.22
24/01/2014 22:00,30.54,36460,7.73,5.4,4,5.94
24/01/2014 22:30,30.51,33290,7.73,5.2,3.8,5.95
24/01/2014 23:00,30.49,35260,7.72,5.1,4.1,5.83
24/01/2014 23:30,30.49,32660,7.72,5.2,4.1,5.82
25/01/2014 0:00,30.45,32370,7.72,5.1,3.9,5.8
25/01/2014 0:30,30.47,30960,7.71,5.1,4.2,5.74
25/01/2014 1:00,30.34,30380,7.71,4.2,3.8,5.77
25/01/2014 1:30,30.3,28650,7.71,3.8,5.1,5.37
25/01/2014 2:00,30.33,30380,7.7,3.9,3.2,5.67
25/01/2014 2:30,30.28,31810,7.71,3.8,3.4,5.7
25/01/2014 3:00,30.1,32150,7.71,5.5,3.2,5.64
25/01/2014 3:30,29.96,33070,7.72,6.3,2.2,5.62
25/01/2014 4:00,29.88,36080,7.72,6.2,2.1,5.61
25/01/2014 4:30,29.87,37690,7.72,5.7,3.4,5.71
25/01/2014 5:00,29.83,36090,7.73,5,2.6,5.79
25/01/2014 5:30,29.81,35520,7.73,4.9,2.5,5.82
25/01/2014 6:00,29.73,48900,7.74,4.1,2.1,5.51
25/01/2014 6:30,29.66,48980,7.74,3.9,2.1,5.33
25/01/2014 7:00,29.64,48800,7.74,3.5,2.4,5.45
25/01/2014 7:30,29.69,47820,7.73,3.3,2.1,5.51
25/01/2014 8:00,29.75,47800,7.72,4.7,1.6,5.44
25/01/2014 8:30,29.8,47340,7.71,5.3,2.3,5.38
25/01/2014 9:00,29.87,47100,7.7,6.4,1.9,5.36
25/01/2014 9:30,30.12,46850,7.7,6,1.7,5.4
25/01/2014 10:00,30.24,46570,7.7,6.5,2.9,5.38
25/01/2014 10:30,30.45,46180,7.7,6.4,2.6,5.46
25/01/2014 11:00,30.53,45780,7.7,6.5,3.2,5.55
25/01/2014 11:30,30.75,45390,7.7,6.7,2.7,5.64
25/01/2014 12:00,30.88,45100,7.7,7.4,3.7,5.71
25/01/2014 12:30,31.13,44770,7.71,7.3,3.5,5.86
25/01/2014 13:00,31.34,44570,7.72,7.8,5,6
25/01/2014 13:30,31.39,44540,7.71,7,4.8,5.98
25/01/2014 14:00,31.32,44920,7.72,6.1,3.9,6
25/01/2014 14:30,31.41,45210,7.72,6.3,3.5,6.12
25/01/2014 15:00,31.37,45570,7.74,5.2,4.2,6.26
25/01/2014 15:30,31.37,46530,7.75,6.3,4.3,6.27
25/01/2014 16:00,31.45,47030,7.76,6.2,3.5,6.33
25/01/2014 16:30,31.43,47730,7.77,5.3,2.9,6.39
25/01/2014 17:00,31.33,48160,7.77,5.2,3.8,6.38
25/01/2014 17:30,31.19,48540,7.77,5.2,2.5,6.32
25/01/2014 18:00,31.15,48690,7.77,4.8,2.9,6.3
25/01/2014 18:30,31.14,48430,7.77,4.2,3,6.2
25/01/2014 19:00,31.19,43430,7.76,4.3,3.5,6.35
25/01/2014 19:30,31.11,33420,7.76,4.7,2.2,6.58
25/01/2014 20:00,31.06,31950,7.75,5.5,2.9,6.46
25/01/2014 20:30,30.95,33490,7.74,6.2,3.3,6.3
25/01/2014 21:00,30.86,33400,7.73,6.2,2.7,6.17
25/01/2014 21:30,30.67,34040,7.72,5.5,2.2,6.04
25/01/2014 22:00,30.49,33120,7.72,4.9,2.6,5.97
25/01/2014 22:30,30.45,35170,7.71,4.9,3.7,5.82
25/01/2014 23:00,30.42,31990,7.7,5.2,3.9,5.81
25/01/2014 23:30,30.41,29440,7.7,5.4,3.3,5.86
26/01/2014 0:00,30.45,32580,7.7,5.3,3.5,5.73
26/01/2014 0:30,30.39,30540,7.69,5,3.4,5.75
26/01/2014 1:00,30.39,32160,7.69,5.3,4,5.66
26/01/2014 1:30,30.35,31990,7.69,4.6,3.5,5.65
26/01/2014 2:00,30.25,29030,7.68,4.8,3.8,5.67
26/01/2014 2:30,30.29,32520,7.67,4.7,4.1,5.52
26/01/2014 3:00,30.2,32100,7.68,4.3,2.8,5.6
26/01/2014 3:30,30.08,33700,7.69,4,3,5.64
26/01/2014 4:00,29.64,35170,7.69,7.2,2.4,5.55
26/01/2014 4:30,29.34,32550,7.7,7.4,2,5.71
26/01/2014 5:00,29.23,36010,7.72,8.7,2.8,5.75
26/01/2014 5:30,29.49,35490,7.73,8.6,2,5.81
26/01/2014 6:00,29.53,39440,7.75,8,2.8,5.75
26/01/2014 6:30,29.31,49210,7.75,6.9,1.7,5.51
26/01/2014 7:00,29.13,50000,7.76,7.3,2.3,5.47
26/01/2014 7:30,28.99,50030,7.76,5.5,1.5,5.46
26/01/2014 8:00,28.98,50110,7.76,4.4,2.9,5.52
26/01/2014 8:30,29.17,49320,7.76,4.5,2,5.59
26/01/2014 9:00,29.27,49040,7.76,4.9,2.8,5.63
26/01/2014 9:30,29.32,48600,7.76,5.5,2.2,5.7
26/01/2014 10:00,29.44,48240,7.76,6.5,2.8,5.72
26/01/2014 10:30,29.53,48090,7.76,6.9,2.3,5.76
26/01/2014 11:00,29.57,47900,7.75,7.3,2,5.78
26/01/2014 11:30,29.67,47610,7.75,7.2,1.7,5.83
26/01/2014 12:00,29.73,47230,7.75,7.5,3,5.95
26/01/2014 12:30,29.74,46900,7.75,7.8,2.4,5.97
26/01/2014 13:00,29.83,46500,7.75,7.4,4.5,6.11
26/01/2014 13:30,29.98,46150,7.76,7,3.8,6.27
26/01/2014 14:00,30.1,45910,7.76,6.9,4.2,6.3
26/01/2014 14:30,30.08,45870,7.77,6.7,4.5,6.35
26/01/2014 15:00,29.92,46280,7.76,7.3,4.5,6.2
26/01/2014 15:30,29.76,46730,7.77,6.6,5.3,6.26
26/01/2014 16:00,29.59,47130,7.79,7.6,4.2,6.34
26/01/2014 16:30,29.38,47730,7.82,8.7,4.5,6.52
26/01/2014 17:00,29.28,48120,7.82,8.2,4.7,6.51
26/01/2014 17:30,29.1,48710,7.84,7.2,4,6.57
26/01/2014 18:00,29.09,49070,7.84,6.9,2.6,6.56
26/01/2014 18:30,28.93,49780,7.84,6.5,3.7,6.53
26/01/2014 19:00,28.8,41970,7.84,6.6,3.6,6.67
26/01/2014 19:30,28.66,34820,7.84,6.5,3.9,6.85
26/01/2014 20:00,28.63,34570,7.84,4.8,3.9,6.83
26/01/2014 20:30,28.67,33370,7.84,4.9,3.9,6.84
26/01/2014 21:00,28.65,34890,7.83,5.4,2.7,6.73
26/01/2014 21:30,28.62,33560,7.82,6.1,3.4,6.67
26/01/2014 22:00,28.62,33540,7.82,6.1,3.5,6.59
26/01/2014 22:30,28.59,34210,7.8,6.3,3.2,6.49
26/01/2014 23:00,28.52,33050,7.79,5.3,4.3,6.41
26/01/2014 23:30,28.54,34610,7.77,5.4,3.7,6.26
27/01/2014 0:00,28.51,34880,7.77,5.5,3,6.16
27/01/2014 0:30,28.52,33580,7.75,5.7,4,6.12
27/01/2014 1:00,28.53,31830,7.75,5.5,3.5,6.1
27/01/2014 1:30,28.48,28970,7.73,5.4,3.6,6.1
27/01/2014 2:00,28.53,30430,7.74,5.3,3.5,6.02
27/01/2014 2:30,28.47,32510,7.73,5.4,3,5.94
27/01/2014 3:00,28.41,30830,7.72,5.4,3,5.92
27/01/2014 3:30,28.39,33030,7.71,5,3.3,5.82
27/01/2014 4:00,28.37,31820,7.73,4.3,3.7,5.9
27/01/2014 4:30,28.27,33060,7.74,6.2,3.1,5.91
27/01/2014 5:00,27.74,35130,7.74,8.3,3.3,5.84
27/01/2014 5:30,27.3,38960,7.77,8.7,2.5,5.85
27/01/2014 6:00,27.38,48630,7.79,10.6,2.8,5.75
27/01/2014 6:30,27.38,49660,7.8,12.9,3,5.78
27/01/2014 7:00,27.17,50700,7.81,9.8,3,5.76
27/01/2014 7:30,27.08,51400,7.82,8.5,2.9,5.74
27/01/2014 8:00,27,52060,7.82,7.1,2.5,5.75
27/01/2014 8:30,26.95,52290,7.82,5.8,2.1,5.76
27/01/2014 9:00,26.97,52240,7.82,3.8,2,5.78
27/01/2014 9:30,27,51750,7.82,3.7,2.4,5.86
27/01/2014 10:00,27.05,51410,7.82,4.1,2.5,5.9
27/01/2014 10:30,27.11,51000,7.82,4.5,3.5,5.91
27/01/2014 11:00,27.24,50770,7.82,5.2,2.3,5.95
27/01/2014 11:30,27.37,50380,7.83,5.3,2.8,6.03
27/01/2014 12:00,27.47,50030,7.82,6.1,2.7,6.09
27/01/2014 12:30,27.57,49520,7.82,6.5,3,6.17
27/01/2014 13:00,27.68,49030,7.83,6.8,3.7,6.26
27/01/2014 13:30,27.77,48520,7.82,6.6,4.1,6.32
27/01/2014 14:00,27.93,48100,7.82,6.7,3.1,6.43
27/01/2014 14:30,28.01,47720,7.82,6.1,4.1,6.45
27/01/2014 15:00,28.24,47230,7.83,6.5,4.8,6.55
27/01/2014 15:30,28.27,46820,7.83,6.2,5.2,6.65
27/01/2014 16:00,28.28,46660,7.83,6.1,6,6.61
27/01/2014 16:30,28.19,46970,7.83,5,5.4,6.6
27/01/2014 17:00,28.06,47470,7.83,6.5,5.3,6.52
27/01/2014 17:30,27.92,47880,7.84,5.2,5.2,6.52
27/01/2014 18:00,27.8,48750,7.87,6.7,4.4,6.69
27/01/2014 18:30,27.6,49400,7.88,6.4,4.2,6.69
27/01/2014 19:00,27.5,50170,7.88,6.5,3.5,6.66
27/01/2014 19:30,27.37,40290,7.88,5.8,3.6,6.86
27/01/2014 20:00,27.25,41580,7.88,4.8,3.1,6.78
27/01/2014 20:30,27.1,41360,7.87,4.3,3.1,6.74
27/01/2014 21:00,27.18,40600,7.87,3.5,3.5,6.77
27/01/2014 21:30,27.24,44150,7.87,4,3.9,6.68
27/01/2014 22:00,27.17,41300,7.87,4.1,3.4,6.7
27/01/2014 22:30,27.23,43430,7.86,4.4,3.2,6.59
27/01/2014 23:00,27.21,41320,7.86,4.9,3.1,6.6
27/01/2014 23:30,27.21,47260,7.85,5,3.4,6.35
28/01/2014 0:00,27.17,44490,7.84,4.9,3.4,6.33
28/01/2014 0:30,27.16,36030,7.83,4.6,4,6.41
28/01/2014 1:00,27.15,38760,7.82,4.6,3.9,6.26
28/01/2014 1:30,27.21,44450,7.81,4.9,4,6.06
28/01/2014 2:00,27.19,38540,7.8,4.7,3.3,6.15
28/01/2014 2:30,27.21,41730,7.8,4.9,3.8,6.03
28/01/2014 3:00,27.19,41380,7.79,5.4,3.3,5.98
28/01/2014 3:30,27.2,40230,7.78,4.8,4.3,5.94
28/01/2014 4:00,27.15,42370,7.77,4.9,3.3,5.85
28/01/2014 4:30,27.09,33840,7.77,5.3,4.3,6.07
28/01/2014 5:00,27.12,39990,7.78,3.8,3.9,5.94
28/01/2014 5:30,26.94,37370,7.79,6,2.3,5.99
28/01/2014 6:00,26.46,46900,7.8,8.9,3.4,5.8
28/01/2014 6:30,26.36,48920,7.83,9.8,3,5.85
28/01/2014 7:00,26.31,50090,7.85,11.6,3.6,5.96
28/01/2014 7:30,26.08,51360,7.85,11.9,3,5.96
28/01/2014 8:00,26.01,52100,7.86,9.6,2.9,5.97
28/01/2014 8:30,25.95,52850,7.87,8.6,3,5.98
28/01/2014 9:00,25.89,53160,7.88,7.1,3,6.01
28/01/2014 9:30,25.92,53160,7.88,5,2,6.06
28/01/2014 10:00,25.92,53380,7.88,3.9,1.4,6.08
28/01/2014 10:30,26.18,52940,7.88,3.4,2.4,6.15
28/01/2014 11:00,26.32,52660,7.88,3.8,1.7,6.28
28/01/2014 11:30,26.41,52370,7.88,4.6,2,6.24
28/01/2014 12:00,26.51,52180,7.88,5.8,2,6.31
28/01/2014 12:30,26.62,51870,7.88,7.6,2.9,6.37
28/01/2014 13:00,26.97,51360,7.88,5.7,2.7,6.55
28/01/2014 13:30,27.11,50840,7.88,6.2,3,6.61
28/01/2014 14:00,27.34,50390,7.89,5.8,4,6.71
28/01/2014 14:30,27.52,49810,7.89,5.6,3.1,6.79
28/01/2014 15:00,27.67,49460,7.89,5.9,4.2,6.87
28/01/2014 15:30,27.76,48940,7.89,5.4,5.5,6.94
28/01/2014 16:00,27.94,48400,7.89,6.5,5.7,7.04
28/01/2014 16:30,27.95,47980,7.89,6.6,5.4,7.05
28/01/2014 17:00,27.99,47700,7.89,5.7,4.7,7.08
28/01/2014 17:30,27.9,47820,7.88,5.4,5.9,6.98
28/01/2014 18:00,27.73,39630,7.88,5.8,4.6,7.11
